_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"19053","280147.446699","172.20.10.2","47.100.95.105","TCP","66","48662","13531","50.375760","64"
"19054","280147.657431","47.100.95.105","172.20.10.2","TCP","66","13531","48662","0.210732","51"
"19055","280198.646689","172.20.10.2","47.100.95.105","TCP","66","48662","13531","50.989258","64"
"19056","280198.845152","47.100.95.105","172.20.10.2","TCP","66","13531","48662","0.198463","51"
"19057","280217.492773","47.100.95.105","172.20.10.2","TCP","444","13531","48662","18.647621","51"
"19058","280217.492908","172.20.10.2","47.100.95.105","TCP","66","48662","13531","0.000135","64"
"19059","280261.115148","47.100.95.105","172.20.10.2","TCP","444","13531","48662","43.622240","51"
"19060","280261.115269","172.20.10.2","47.100.95.105","TCP","66","48662","13531","0.000121","64"
"19061","280311.286687","172.20.10.2","47.100.95.105","TCP","66","48662","13531","50.171418","64"
"19062","280311.515896","47.100.95.105","172.20.10.2","TCP","66","13531","48662","0.229209","51"
"19063","280325.012827","47.100.95.105","172.20.10.2","TCP","444","13531","48662","13.496931","51"
"19064","280325.012967","172.20.10.2","47.100.95.105","TCP","66","48662","13531","0.000140","64"
"19065","280335.150540","47.100.95.105","172.20.10.2","TCP","444","13531","48662","10.137573","51"
"19066","280335.150660","172.20.10.2","47.100.95.105","TCP","66","48662","13531","0.000120","64"
"19067","280339.758189","47.100.95.105","172.20.10.2","TCP","444","13531","48662","4.607529","51"
"19068","280339.758314","172.20.10.2","47.100.95.105","TCP","66","48662","13531","0.000125","64"
"19069","280390.006710","172.20.10.2","47.100.95.105","TCP","66","48662","13531","50.248396","64"
"19070","280390.213194","47.100.95.105","172.20.10.2","TCP","66","13531","48662","0.206484","51"
"19071","280433.765076","47.100.95.105","172.20.10.2","TCP","66","13531","48662","43.551882","51"
"19072","280433.783697","172.20.10.2","47.100.95.105","TCP","74","48664","13531","0.018621","64"
"19073","280433.879978","47.100.95.105","172.20.10.2","TCP","74","13531","48664","0.096281","51"
"19074","280433.880108","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000130","64"
"19075","280433.880280","172.20.10.2","47.100.95.105","TCP","171","48664","13531","0.000172","64"
"19076","280433.973034","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.092754","51"
"19077","280433.974359","47.100.95.105","172.20.10.2","TCP","483","13531","48664","0.001325","51"
"19078","280433.974452","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000093","64"
"19079","280464.787487","47.100.95.105","172.20.10.2","TCP","444","13531","48664","30.813035","51"
"19080","280464.787639","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000152","64"
"19081","280464.787810","47.100.95.105","172.20.10.2","TCP","444","13531","48664","0.000171","51"
"19082","280464.787844","172.20.10.2","47.100.95.105","TCP","78","48664","13531","0.000034","64"
"19083","280464.807337","47.100.95.105","172.20.10.2","TCP","444","13531","48664","0.019493","51"
"19084","280464.807450","172.20.10.2","47.100.95.105","TCP","78","48664","13531","0.000113","64"
"19085","280515.446682","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.639232","64"
"19086","280515.665396","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.218714","51"
"19087","280567.296692","172.20.10.2","47.100.95.105","TCP","66","48664","13531","51.631296","64"
"19088","280567.518362","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.221670","51"
"19089","280587.664147","47.100.95.105","172.20.10.2","TCP","444","13531","48664","20.145785","51"
"19090","280587.664282","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000135","64"
"19091","280595.039215","47.100.95.105","172.20.10.2","TCP","444","13531","48664","7.374933","51"
"19092","280595.039333","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000118","64"
"19093","280595.039518","47.100.95.105","172.20.10.2","TCP","444","13531","48664","0.000185","51"
"19094","280595.039550","172.20.10.2","47.100.95.105","TCP","78","48664","13531","0.000032","64"
"19095","280645.366700","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.327150","64"
"19096","280645.573619","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.206919","51"
"19097","280700.406674","172.20.10.2","47.100.95.105","TCP","66","48664","13531","54.833055","64"
"19098","280700.616996","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.210322","51"
"19099","280721.919267","47.100.95.105","172.20.10.2","TCP","444","13531","48664","21.302271","51"
"19100","280721.919416","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000149","64"
"19101","280721.920374","47.100.95.105","172.20.10.2","TCP","444","13531","48664","0.000958","51"
"19102","280721.920478","172.20.10.2","47.100.95.105","TCP","78","48664","13531","0.000104","64"
"19103","280722.108657","47.100.95.105","172.20.10.2","TCP","444","13531","48664","0.188179","51"
"19104","280722.108753","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000096","64"
"19105","280743.734520","47.100.95.105","172.20.10.2","TCP","444","13531","48664","21.625767","51"
"19106","280743.734643","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000123","64"
"19107","280797.686709","172.20.10.2","47.100.95.105","TCP","66","48664","13531","53.952066","64"
"19108","280797.913991","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.227282","51"
"19109","280848.886689","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.972698","64"
"19110","280849.119415","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.232726","51"
"19111","280865.096068","47.100.95.105","172.20.10.2","TCP","444","13531","48664","15.976653","51"
"19112","280865.096210","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000142","64"
"19113","280915.446700","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.350490","64"
"19114","280915.671247","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.224547","51"
"19115","280966.646702","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.975455","64"
"19116","280966.851473","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.204771","51"
"19117","280992.003934","47.100.95.105","172.20.10.2","TCP","444","13531","48664","25.152461","51"
"19118","280992.004075","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000141","64"
"19119","280992.065289","47.100.95.105","172.20.10.2","TCP","444","13531","48664","0.061214","51"
"19120","280992.065411","172.20.10.2","47.100.95.105","TCP","78","48664","13531","0.000122","64"
"19121","281023.942748","47.100.95.105","172.20.10.2","TCP","444","13531","48664","31.877337","51"
"19122","281023.942898","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000150","64"
"19123","281032.802432","47.100.95.105","172.20.10.2","TCP","444","13531","48664","8.859534","51"
"19124","281032.802559","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000127","64"
"19125","281084.406685","172.20.10.2","47.100.95.105","TCP","66","48664","13531","51.604126","64"
"19126","281084.737949","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.331264","51"
"19127","281135.606705","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.868756","64"
"19128","281135.813584","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.206879","51"
"19129","281158.506115","47.100.95.105","172.20.10.2","TCP","444","13531","48664","22.692531","51"
"19130","281158.506265","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000150","64"
"19131","281158.506451","47.100.95.105","172.20.10.2","TCP","444","13531","48664","0.000186","51"
"19132","281158.506487","172.20.10.2","47.100.95.105","TCP","78","48664","13531","0.000036","64"
"19133","281160.436500","47.100.95.105","172.20.10.2","TCP","444","13531","48664","1.930013","51"
"19134","281160.436639","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000139","64"
"19135","281167.179016","47.100.95.105","172.20.10.2","TCP","444","13531","48664","6.742377","51"
"19136","281167.179119","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000103","64"
"19137","281217.526694","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.347575","64"
"19138","281217.740105","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.213411","51"
"19139","281268.726680","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.986575","64"
"19140","281268.955913","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.229233","51"
"19141","281287.540944","47.100.95.105","172.20.10.2","TCP","444","13531","48664","18.585031","51"
"19142","281287.541082","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000138","64"
"19143","281310.580141","47.100.95.105","172.20.10.2","TCP","444","13531","48664","23.039059","51"
"19144","281310.580270","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000129","64"
"19145","281360.886686","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.306416","64"
"19146","281361.110204","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.223518","51"
"19147","281390.150727","47.100.95.105","172.20.10.2","TCP","444","13531","48664","29.040523","51"
"19148","281390.150874","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000147","64"
"19149","281440.246681","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.095807","64"
"19150","281440.456406","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.209725","51"
"19151","281494.016705","172.20.10.2","47.100.95.105","TCP","66","48664","13531","53.560299","64"
"19152","281494.392610","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.375905","51"
"19153","281512.819673","47.100.95.105","172.20.10.2","TCP","444","13531","48664","18.427063","51"
"19154","281512.819793","172.20.10.2","47.100.95.105","TCP","66","48664","13531","0.000120","64"
"19155","281563.126681","172.20.10.2","47.100.95.105","TCP","66","48664","13531","50.306888","64"
"19156","281563.349556","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.222875","51"
"19157","281616.886668","172.20.10.2","47.100.95.105","TCP","66","48664","13531","53.537112","64"
"19158","281617.102677","47.100.95.105","172.20.10.2","TCP","66","13531","48664","0.216009","51"
"19159","281635.924236","47.100.95.105","172.20.10.2","TCP","66","13531","48664","18.821559","51"
"19160","281635.927140","172.20.10.2","47.100.95.105","TCP","74","48666","13531","0.002904","64"
"19161","281636.023262","47.100.95.105","172.20.10.2","TCP","74","13531","48666","0.096122","51"
"19162","281636.023440","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000178","64"
"19163","281636.023658","172.20.10.2","47.100.95.105","TCP","171","48666","13531","0.000218","64"
"19164","281636.115957","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.092299","51"
"19165","281636.117255","47.100.95.105","172.20.10.2","TCP","484","13531","48666","0.001298","51"
"19166","281636.117342","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000087","64"
"19167","281639.303879","47.100.95.105","172.20.10.2","TCP","444","13531","48666","3.186537","51"
"19168","281639.304018","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000139","64"
"19169","281647.291709","47.100.95.105","172.20.10.2","TCP","444","13531","48666","7.987691","51"
"19170","281647.291827","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000118","64"
"19171","281647.292060","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.000233","51"
"19172","281647.292099","172.20.10.2","47.100.95.105","TCP","78","48666","13531","0.000039","64"
"19173","281647.292111","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.000012","51"
"19174","281647.292129","172.20.10.2","47.100.95.105","TCP","78","48666","13531","0.000018","64"
"19175","281697.526679","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.234550","64"
"19176","281697.732159","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.205480","51"
"19177","281750.006682","172.20.10.2","47.100.95.105","TCP","66","48666","13531","52.274523","64"
"19178","281750.229239","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.222557","51"
"19179","281770.382590","47.100.95.105","172.20.10.2","TCP","444","13531","48666","20.153351","51"
"19180","281770.382734","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000144","64"
"19181","281770.382909","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.000175","51"
"19182","281770.382951","172.20.10.2","47.100.95.105","TCP","78","48666","13531","0.000042","64"
"19183","281820.406681","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.023730","64"
"19184","281820.655800","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.249119","51"
"19185","281872.886680","172.20.10.2","47.100.95.105","TCP","66","48666","13531","52.230880","64"
"19186","281873.085904","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.199224","51"
"19187","281894.496743","47.100.95.105","172.20.10.2","TCP","444","13531","48666","21.410839","51"
"19188","281894.496859","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000116","64"
"19189","281894.497297","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.000438","51"
"19190","281894.497345","172.20.10.2","47.100.95.105","TCP","78","48666","13531","0.000048","64"
"19191","281944.566682","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.069337","64"
"19192","281944.771697","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.205015","51"
"19193","281946.209603","47.100.95.105","172.20.10.2","TCP","444","13531","48666","1.437906","51"
"19194","281946.209739","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000136","64"
"19195","281960.856047","47.100.95.105","172.20.10.2","TCP","444","13531","48666","14.646308","51"
"19196","281960.856164","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000117","64"
"19197","281960.856344","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.000180","51"
"19198","281960.856375","172.20.10.2","47.100.95.105","TCP","78","48666","13531","0.000031","64"
"19199","282004.478598","47.100.95.105","172.20.10.2","TCP","444","13531","48666","43.622223","51"
"19200","282004.478745","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000147","64"
"19201","282004.478913","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.000168","51"
"19202","282004.478949","172.20.10.2","47.100.95.105","TCP","78","48666","13531","0.000036","64"
"19203","282021.067479","47.100.95.105","172.20.10.2","TCP","444","13531","48666","16.588530","51"
"19204","282021.067606","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000127","64"
"19205","282049.331092","47.100.95.105","172.20.10.2","TCP","444","13531","48666","28.263486","51"
"19206","282049.331198","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000106","64"
"19207","282103.286682","172.20.10.2","47.100.95.105","TCP","66","48666","13531","53.955484","64"
"19208","282103.506726","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.220044","51"
"19209","282135.042884","47.100.95.105","172.20.10.2","TCP","444","13531","48666","31.536158","51"
"19210","282135.043035","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000151","64"
"19211","282185.206683","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.163648","64"
"19212","282185.294194","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.087511","51"
"19213","282236.406692","172.20.10.2","47.100.95.105","TCP","66","48666","13531","51.112498","64"
"19214","282236.615445","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.208753","51"
"19215","282256.698280","47.100.95.105","172.20.10.2","TCP","444","13531","48666","20.082835","51"
"19216","282256.698401","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000121","64"
"19217","282306.806682","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.108281","64"
"19218","282307.045479","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.238797","51"
"19219","282329.510706","47.100.95.105","172.20.10.2","TCP","444","13531","48666","22.465227","51"
"19220","282329.510827","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000121","64"
"19221","282354.113695","47.100.95.105","172.20.10.2","TCP","444","13531","48666","24.602868","51"
"19222","282354.113804","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000109","64"
"19223","282386.814582","172.20.10.2","47.100.95.105","TCP","247","48666","13531","32.700778","64"
"19224","282386.985041","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.170459","51"
"19225","282386.985169","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000128","64"
"19226","282387.029435","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.044266","51"
"19227","282387.032360","47.100.95.105","172.20.10.2","TCP","129","13531","48666","0.002925","51"
"19228","282387.032475","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000115","64"
"19229","282437.366676","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.334201","64"
"19230","282437.571385","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.204709","51"
"19231","282455.157346","47.100.95.105","172.20.10.2","TCP","444","13531","48666","17.585961","51"
"19232","282455.157486","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000140","64"
"19233","282505.206677","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.049191","64"
"19234","282505.413355","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.206678","51"
"19235","282558.966679","172.20.10.2","47.100.95.105","TCP","66","48666","13531","53.553324","64"
"19236","282558.973326","47.100.95.105","172.20.10.2","TCP","444","13531","48666","0.006647","51"
"19237","282558.973465","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000139","64"
"19238","282559.083611","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.110146","51"
"19239","282610.166690","172.20.10.2","47.100.95.105","TCP","66","48666","13531","51.083079","64"
"19240","282610.367801","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.201111","51"
"19241","282661.366681","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.998880","64"
"19242","282661.572097","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.205416","51"
"19243","282680.340730","47.100.95.105","172.20.10.2","TCP","444","13531","48666","18.768633","51"
"19244","282680.340876","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000146","64"
"19245","282718.742896","47.100.95.105","172.20.10.2","TCP","444","13531","48666","38.402020","51"
"19246","282718.743025","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000129","64"
"19247","282768.886689","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.143664","64"
"19248","282769.102270","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.215581","51"
"19249","282820.086680","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.984410","64"
"19250","282820.293597","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.206917","51"
"19251","282842.855033","47.100.95.105","172.20.10.2","TCP","444","13531","48666","22.561436","51"
"19252","282842.855178","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000145","64"
"19253","282855.757731","47.100.95.105","172.20.10.2","TCP","444","13531","48666","12.902553","51"
"19254","282855.757843","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000112","64"
"19255","282905.846681","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.088838","64"
"19256","282906.183075","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.336394","51"
"19257","282958.326684","172.20.10.2","47.100.95.105","TCP","66","48666","13531","52.143609","64"
"19258","282958.562351","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.235667","51"
"19259","282977.412383","47.100.95.105","172.20.10.2","TCP","444","13531","48666","18.850032","51"
"19260","282977.412524","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000141","64"
"19261","283024.720830","47.100.95.105","172.20.10.2","TCP","444","13531","48666","47.308306","51"
"19262","283024.720951","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000121","64"
"19263","283076.086682","172.20.10.2","47.100.95.105","TCP","66","48666","13531","51.365731","64"
"19264","283076.298550","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.211868","51"
"19265","283127.286679","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.988129","64"
"19266","283127.489683","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.203004","51"
"19267","283146.374703","47.100.95.105","172.20.10.2","TCP","444","13531","48666","18.885020","51"
"19268","283146.374837","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000134","64"
"19269","283196.406684","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.031847","64"
"19270","283196.605183","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.198499","51"
"19271","283250.166672","172.20.10.2","47.100.95.105","TCP","66","48666","13531","53.561489","64"
"19272","283250.416565","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.249893","51"
"19273","283269.254962","47.100.95.105","172.20.10.2","TCP","444","13531","48666","18.838397","51"
"19274","283269.255086","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000124","64"
"19275","283284.615358","47.100.95.105","172.20.10.2","TCP","444","13531","48666","15.360272","51"
"19276","283284.615473","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000115","64"
"19277","283334.646684","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.031211","64"
"19278","283334.970930","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.324246","51"
"19279","283339.605429","47.100.95.105","172.20.10.2","TCP","444","13531","48666","4.634499","51"
"19280","283339.605578","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000149","64"
"19281","283389.606688","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.001110","64"
"19282","283389.808782","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.202094","51"
"19283","283415.178349","47.100.95.105","172.20.10.2","TCP","444","13531","48666","25.369567","51"
"19284","283415.178483","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000134","64"
"19285","283465.206685","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.028202","64"
"19286","283465.415004","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.208319","51"
"19287","283516.406738","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.991734","64"
"19288","283516.631310","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.224572","51"
"19289","283535.296013","47.100.95.105","172.20.10.2","TCP","444","13531","48666","18.664703","51"
"19290","283535.296161","172.20.10.2","47.100.95.105","TCP","66","48666","13531","0.000148","64"
"19291","283585.526673","172.20.10.2","47.100.95.105","TCP","66","48666","13531","50.230512","64"
"19292","283585.740260","47.100.95.105","172.20.10.2","TCP","66","13531","48666","0.213587","51"
"19293","283590.857193","47.100.95.105","172.20.10.2","TCP","66","13531","48666","5.116933","51"
"19294","283590.864081","172.20.10.2","47.100.95.105","TCP","74","48668","13531","0.006888","64"
"19295","283590.944612","47.100.95.105","172.20.10.2","TCP","74","13531","48668","0.080531","51"
"19296","283590.944793","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000181","64"
"19297","283590.945001","172.20.10.2","47.100.95.105","TCP","171","48668","13531","0.000208","64"
"19298","283591.025538","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.080537","51"
"19299","283591.026938","47.100.95.105","172.20.10.2","TCP","484","13531","48668","0.001400","51"
"19300","283591.027049","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000111","64"
"19301","283613.349244","47.100.95.105","172.20.10.2","TCP","444","13531","48668","22.322195","51"
"19302","283613.349357","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000113","64"
"19303","283613.351001","47.100.95.105","172.20.10.2","TCP","444","13531","48668","0.001644","51"
"19304","283613.351072","172.20.10.2","47.100.95.105","TCP","78","48668","13531","0.000071","64"
"19305","283613.351098","47.100.95.105","172.20.10.2","TCP","444","13531","48668","0.000026","51"
"19306","283613.351112","172.20.10.2","47.100.95.105","TCP","78","48668","13531","0.000014","64"
"19307","283619.745795","47.100.95.105","172.20.10.2","TCP","444","13531","48668","6.394683","51"
"19308","283619.745911","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000116","64"
"19309","283619.746371","47.100.95.105","172.20.10.2","TCP","444","13531","48668","0.000460","51"
"19310","283619.746421","172.20.10.2","47.100.95.105","TCP","78","48668","13531","0.000050","64"
"19311","283670.006683","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.260262","64"
"19312","283670.222651","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.215968","51"
"19313","283721.206714","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.984063","64"
"19314","283721.292440","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.085726","51"
"19315","283735.185925","47.100.95.105","172.20.10.2","TCP","444","13531","48668","13.893485","51"
"19316","283735.186061","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000136","64"
"19317","283785.206698","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.020637","64"
"19318","283785.423062","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.216364","51"
"19319","283838.966676","172.20.10.2","47.100.95.105","TCP","66","48668","13531","53.543614","64"
"19320","283839.174333","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.207657","51"
"19321","283858.068365","47.100.95.105","172.20.10.2","TCP","444","13531","48668","18.894032","51"
"19322","283858.068506","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000141","64"
"19323","283908.086678","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.018172","64"
"19324","283908.295766","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.209088","51"
"19325","283961.846680","172.20.10.2","47.100.95.105","TCP","66","48668","13531","53.550914","64"
"19326","283962.063163","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.216483","51"
"19327","283980.951532","47.100.95.105","172.20.10.2","TCP","444","13531","48668","18.888369","51"
"19328","283980.951678","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000146","64"
"19329","284030.966691","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.015013","64"
"19330","284031.227065","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.260374","51"
"19331","284037.028391","47.100.95.105","172.20.10.2","TCP","444","13531","48668","5.801326","51"
"19332","284037.028514","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000123","64"
"19333","284087.046683","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.018169","64"
"19334","284087.276266","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.229583","51"
"19335","284102.605524","47.100.95.105","172.20.10.2","TCP","444","13531","48668","15.329258","51"
"19336","284102.605661","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000137","64"
"19337","284102.606138","47.100.95.105","172.20.10.2","TCP","444","13531","48668","0.000477","51"
"19338","284102.606203","172.20.10.2","47.100.95.105","TCP","78","48668","13531","0.000065","64"
"19339","284153.206681","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.600478","64"
"19340","284153.410269","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.203588","51"
"19341","284207.606678","172.20.10.2","47.100.95.105","TCP","66","48668","13531","54.196409","64"
"19342","284207.826490","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.219812","51"
"19343","284222.724359","47.100.95.105","172.20.10.2","TCP","444","13531","48668","14.897869","51"
"19344","284222.724501","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000142","64"
"19345","284236.855172","47.100.95.105","172.20.10.2","TCP","444","13531","48668","14.130671","51"
"19346","284236.855290","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000118","64"
"19347","284286.966679","172.20.10.2","47.100.95.105","TCP","66","48668","13531","50.111389","64"
"19348","284287.173812","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.207133","51"
"19349","284340.726686","172.20.10.2","47.100.95.105","TCP","66","48668","13531","53.552874","64"
"19350","284340.948846","47.100.95.105","172.20.10.2","TCP","66","13531","48668","0.222160","51"
"19351","284357.281509","47.100.95.105","172.20.10.2","TCP","444","13531","48668","16.332663","51"
"19352","284357.281653","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000144","64"
"19353","284395.681750","47.100.95.105","172.20.10.2","TCP","444","13531","48668","38.400097","51"
"19354","284395.681894","172.20.10.2","47.100.95.105","TCP","66","48668","13531","0.000144","64"
