_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"313","1.921899","163.177.151.75","192.168.12.62","TCP","54","443","47263","0.000483","47"
"314","1.922182","163.177.151.75","192.168.12.62","TLSv1.2","116","443","47263","0.000283","47"
"315","1.922422","192.168.12.62","14.215.178.100","TCP","66","43380","443","0.000240","64"
"316","1.922576","163.177.151.75","192.168.12.62","TCP","1454","443","47263","0.000154","47"
"317","1.922616","163.177.151.75","192.168.12.62","TLSv1.2","97","443","47261","0.000040","47"
"318","1.922639","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47261","0.000023","47"
"319","1.922710","163.177.151.75","192.168.12.62","TCP","1454","443","47263","0.000071","47"
"320","1.922775","163.177.151.75","192.168.12.62","TLSv1.2","912","443","47263","0.000065","47"
"321","1.923370","192.168.12.62","14.215.178.100","TCP","54","43380","443","0.000595","64"
"322","1.923416","163.177.151.75","192.168.12.62","TLSv1.2","392","443","47263","0.000046","47"
"323","1.923441","163.177.151.75","192.168.12.62","TLSv1.2","63","443","47263","0.000025","47"
"324","1.923532","192.168.12.62","14.215.178.100","TCP","54","43380","443","0.000091","64"
"325","1.924295","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.000763","64"
"326","1.924826","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.000531","64"
"327","1.925615","157.255.77.168","192.168.12.244","TLSv1.2","795","443","62524","0.000789","42"
"328","1.926716","157.255.77.168","192.168.12.244","TLSv1.2","795","443","62524","0.001101","42"
"329","1.929068","163.177.151.75","192.168.12.62","TLSv1.2","97","443","47261","0.002352","47"
"330","1.929107","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47261","0.000039","47"
"331","1.929880","192.168.12.62","14.215.178.100","TLSv1.2","716","43380","443","0.000773","64"
"332","1.930072","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.000192","64"
"333","1.930262","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.000190","64"
"334","1.930500","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.000238","64"
"335","1.930535","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.000035","64"
"336","1.930568","192.168.12.62","14.215.178.100","TLSv1.2","853","43380","443","0.000033","64"
"337","1.930601","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.000033","64"
"338","1.931243","163.177.151.75","192.168.12.62","TLSv1.2","97","443","47261","0.000642","47"
"339","1.931283","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47261","0.000040","47"
"340","1.931367","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.000084","64"
"341","1.935363","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.003996","64"
"342","1.935406","14.215.178.100","192.168.12.62","TCP","54","443","43380","0.000043","46"
"343","1.935918","192.168.12.62","163.177.151.75","TLSv1.2","180","47263","443","0.000512","64"
"344","1.936230","14.215.178.100","192.168.12.62","TCP","54","443","43380","0.000312","46"
"345","1.939736","14.215.178.100","192.168.12.62","TLSv1.2","248","443","43380","0.003506","46"
"346","1.939786","14.215.178.100","192.168.12.62","TLSv1.2","113","443","43380","0.000050","46"
"347","1.939833","14.215.178.100","192.168.12.62","TLSv1.2","88","443","43380","0.000047","46"
"348","1.943508","163.177.151.75","192.168.12.62","TCP","54","443","47263","0.003675","47"
"349","1.943788","163.177.151.75","192.168.12.62","TLSv1.2","173","443","47263","0.000280","47"
"350","1.943827","163.177.151.75","192.168.12.62","TLSv1.2","105","443","47263","0.000039","47"
"351","1.945388","192.168.12.62","14.215.178.100","TCP","54","43380","443","0.001561","64"
"352","1.946120","192.168.12.62","163.177.151.75","TLSv1.2","849","47263","443","0.000732","64"
"353","1.946217","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.000097","64"
"354","1.954217","163.177.151.75","192.168.12.62","TCP","54","443","47263","0.008000","47"
"355","1.954258","163.177.151.75","192.168.12.62","TLSv1.2","138","443","47263","0.000041","47"
"356","1.957760","192.168.12.62","163.177.151.75","TLSv1.2","92","47263","443","0.003502","64"
"357","1.965193","163.177.151.75","192.168.12.62","TCP","54","443","47263","0.007433","47"
"358","1.973452","157.255.77.168","192.168.12.244","TLSv1.2","715","443","62524","0.008259","42"
"359","1.977446","163.177.151.75","192.168.12.62","TLSv1.2","228","443","47263","0.003994","47"
"360","1.977588","163.177.151.75","192.168.12.62","TLSv1.2","219","443","47263","0.000142","47"
"361","1.977743","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47263","0.000155","47"
"362","1.981957","192.168.12.62","163.177.151.75","TCP","54","47263","443","0.004214","64"
"363","1.986235","192.168.12.62","14.215.178.100","TLSv1.2","85","43416","443","0.004278","64"
"364","1.986777","192.168.12.62","14.215.178.100","TCP","54","43416","443","0.000542","64"
"365","1.991652","14.215.178.100","192.168.12.62","TCP","54","443","43416","0.004875","46"
"366","1.992324","14.215.178.100","192.168.12.62","TCP","54","443","43416","0.000672","46"
"367","1.992750","14.215.178.100","192.168.12.62","TLSv1.2","85","443","43416","0.000426","46"
"368","1.992790","14.215.178.100","192.168.12.62","TCP","54","443","43416","0.000040","46"
"369","1.994344","192.168.12.62","14.215.178.100","TCP","54","43416","443","0.001554","64"
"370","1.994929","192.168.12.62","14.215.178.100","TCP","54","43416","443","0.000585","64"
"371","2.011690","192.168.12.62","192.168.12.1","DNS","77","40734","53","0.016761","64"
"372","2.012229","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000539","255"
"373","2.015406","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.003177","255"
"374","2.020768","192.168.12.62","14.215.178.100","TLSv1.2","911","43412","443","0.005362","64"
"375","2.026698","14.215.178.100","192.168.12.62","TCP","54","443","43412","0.005930","46"
"376","2.049045","192.168.12.244","192.168.12.1","DNS","73","56786","53","0.022347","255"
"377","2.050795","192.168.12.1","192.168.12.244","DNS","116","53","56786","0.001750","64"
"378","2.056205","192.168.12.244","112.80.248.250","TCP","62","62540","443","0.005410","255"
"379","2.072163","192.168.12.244","157.255.77.168","TLSv1.2","907","62524","443","0.015958","255"
"380","2.079922","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.007759","42"
"381","2.087259","192.168.12.244","157.255.77.168","TCP","1454","62524","443","0.007337","255"
"382","2.087364","192.168.12.244","157.255.77.168","TLSv1.2","163","62524","443","0.000105","255"
"383","2.088881","112.80.248.250","192.168.12.244","TCP","62","443","62540","0.001517","49"
"384","2.089670","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.000789","255"
"385","2.091836","192.168.12.244","112.80.248.250","TCP","54","62540","443","0.002166","255"
"386","2.095048","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.003212","42"
"387","2.095089","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.000041","42"
"388","2.097163","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.002074","42"
"389","2.098038","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.000875","255"
"390","2.105261","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.007223","42"
"391","2.112150","14.215.178.100","192.168.12.62","TCP","55","443","43412","0.006889","46"
"392","2.112550","14.215.178.100","192.168.12.62","TCP","1454","443","43412","0.000400","46"
"393","2.112592","163.177.151.75","192.168.12.62","TLSv1.2","860","443","47261","0.000042","47"
"394","2.112612","14.215.178.100","192.168.12.62","TLSv1.2","88","443","43412","0.000020","46"
"395","2.113244","192.168.12.244","112.80.248.250","TLSv1.2","196","62540","443","0.000632","255"
"396","2.113555","157.255.77.168","192.168.12.244","TLSv1.2","219","443","62524","0.000311","42"
"397","2.113596","157.255.77.168","192.168.12.244","TLSv1.2","139","443","62524","0.000041","42"
"398","2.113665","157.255.77.168","192.168.12.244","TLSv1.2","155","443","62524","0.000069","42"
"399","2.113781","157.255.77.168","192.168.12.244","TLSv1.2","123","443","62524","0.000116","42"
"400","2.114149","157.255.77.168","192.168.12.244","TLSv1.2","155","443","62524","0.000368","42"
"401","2.114188","157.255.77.168","192.168.12.244","TLSv1.2","107","443","62524","0.000039","42"
"402","2.118042","192.168.12.244","157.255.77.168","TLSv1.2","907","62524","443","0.003854","255"
"403","2.118354","192.168.12.244","157.255.77.168","TLSv1.2","1099","62524","443","0.000312","255"
"404","2.118389","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.000035","255"
"405","2.118487","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.000098","255"
"406","2.118680","192.168.12.62","14.215.178.100","TCP","66","43412","443","0.000193","64"
"407","2.118985","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000305","255"
"408","2.119019","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000034","255"
"409","2.119115","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000096","255"
"410","2.119489","192.168.12.62","14.215.178.100","TCP","54","43412","443","0.000374","64"
"411","2.119602","192.168.12.62","14.215.178.100","TCP","54","43412","443","0.000113","64"
"412","2.121050","192.168.12.244","157.255.77.168","TLSv1.2","907","62524","443","0.001448","255"
"413","2.125374","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.004324","42"
"414","2.125710","192.168.12.244","157.255.77.168","TLSv1.2","1099","62524","443","0.000336","255"
"415","2.126149","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.000439","42"
"416","2.126188","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.000039","42"
"417","2.126216","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.000028","42"
"418","2.128519","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.002303","42"
"419","2.128620","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.000101","255"
"420","2.133270","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.004650","42"
"421","2.135904","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.002634","42"
"422","2.138567","192.168.12.62","163.177.151.75","TLSv1.2","188","47261","443","0.002663","64"
"423","2.138769","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.000202","255"
"424","2.139024","192.168.12.244","157.255.77.168","TLSv1.2","907","62524","443","0.000255","255"
"425","2.145876","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.006852","42"
"426","2.145916","112.80.248.250","192.168.12.244","TCP","54","443","62540","0.000040","46"
"427","2.145942","163.177.151.75","192.168.12.62","TCP","54","443","47261","0.000026","47"
"428","2.145982","112.80.248.250","192.168.12.244","TLSv1.2","112","443","62540","0.000040","46"
"429","2.146644","112.80.248.250","192.168.12.244","TCP","1454","443","62540","0.000662","46"
"430","2.146787","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.000143","42"
"431","2.146810","112.80.248.250","192.168.12.244","TCP","1454","443","62540","0.000023","46"
"432","2.146853","112.80.248.250","192.168.12.244","TLSv1.2","912","443","62540","0.000043","46"
"433","2.146874","112.80.248.250","192.168.12.244","TLSv1.2","63","443","62540","0.000021","46"
"434","2.147667","157.255.77.168","192.168.12.244","TLSv1.2","219","443","62524","0.000793","42"
"435","2.147806","157.255.77.168","192.168.12.244","TLSv1.2","139","443","62524","0.000139","42"
"436","2.148213","157.255.77.168","192.168.12.244","TLSv1.2","155","443","62524","0.000407","42"
"437","2.148256","157.255.77.168","192.168.12.244","TLSv1.2","123","443","62524","0.000043","42"
"438","2.148283","157.255.77.168","192.168.12.244","TLSv1.2","123","443","62524","0.000027","42"
"439","2.148848","157.255.77.168","192.168.12.244","TLSv1.2","155","443","62524","0.000565","42"
"440","2.148887","157.255.77.168","192.168.12.244","TLSv1.2","107","443","62524","0.000039","42"
"441","2.149304","192.168.12.244","157.255.77.168","TLSv1.2","1131","62524","443","0.000417","255"
"442","2.150741","192.168.12.244","157.255.77.168","TLSv1.2","1131","62524","443","0.001437","255"
"443","2.150918","157.255.77.168","192.168.12.244","TLSv1.2","219","443","62524","0.000177","42"
"444","2.150957","157.255.77.168","192.168.12.244","TLSv1.2","139","443","62524","0.000039","42"
"445","2.150980","157.255.77.168","192.168.12.244","TLSv1.2","155","443","62524","0.000023","42"
"446","2.151104","157.255.77.168","192.168.12.244","TLSv1.2","123","443","62524","0.000124","42"
"447","2.151137","157.255.77.168","192.168.12.244","TLSv1.2","123","443","62524","0.000033","42"
"448","2.151256","157.255.77.168","192.168.12.244","TLSv1.2","155","443","62524","0.000119","42"
"449","2.151297","157.255.77.168","192.168.12.244","TLSv1.2","107","443","62524","0.000041","42"
"450","2.151995","163.177.151.75","192.168.12.62","TLSv1.2","97","443","47261","0.000698","47"
"451","2.152176","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47261","0.000181","47"
"452","2.152598","163.177.151.75","192.168.12.62","TLSv1.2","331","443","47261","0.000422","47"
"453","2.153983","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.001385","64"
"454","2.156773","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.002790","42"
"455","2.158366","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.001593","42"
"456","2.161604","192.168.12.244","112.80.248.250","TCP","54","62540","443","0.003238","255"
"457","2.161807","192.168.12.244","112.80.248.250","TCP","54","62540","443","0.000203","255"
"458","2.161984","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000177","255"
"459","2.162019","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000035","255"
"460","2.162051","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000032","255"
"461","2.162083","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000032","255"
"462","2.162456","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000373","255"
"463","2.162655","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000199","255"
"464","2.162871","192.168.12.244","157.255.77.168","TCP","54","62524","443","0.000216","255"
"465","2.162906","192.168.12.244","157.255.77.168","TLSv1.2","1131","62524","443","0.000035","255"
"466","2.168324","192.168.12.244","157.255.77.168","TLSv1.2","1131","62524","443","0.005418","255"
"467","2.170156","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.001832","42"
"468","2.175589","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.005433","42"
"469","2.179329","192.168.12.244","157.255.77.168","TLSv1.2","1131","62524","443","0.003740","255"
"470","2.180582","192.168.12.244","157.255.77.168","TLSv1.2","587","62524","443","0.001253","255"
"471","2.185264","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.004682","255"
"472","2.186971","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.001707","42"
"473","2.187603","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.000632","42"
"474","2.189382","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.001779","255"
"475","2.192230","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.002848","42"
"476","2.196304","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.004074","42"
"477","2.197973","192.168.12.244","157.255.77.168","TLSv1.2","107","62524","443","0.001669","255"
"478","2.204859","157.255.77.168","192.168.12.244","TCP","54","443","62524","0.006886","42"
"479","2.213897","163.177.151.75","192.168.12.62","TCP","1454","443","47261","0.009038","47"
"480","2.214016","163.177.151.75","192.168.12.62","TCP","1454","443","47261","0.000119","47"
"481","2.214119","163.177.151.75","192.168.12.62","TLSv1.2","1283","443","47261","0.000103","47"
"482","2.214140","163.177.151.75","192.168.12.62","TLSv1.2","165","443","47261","0.000021","47"
"483","2.214159","163.177.151.75","192.168.12.62","TLSv1.2","103","443","47261","0.000019","47"
